"train_loss","val_loss"
"1.1051656367528775","1.120750516653061"
"1.1106075892972824","1.1322494149208069"
"1.121028171171008","1.1232272207736969"
"1.1249031566293037","1.1301981180906295"
"1.1340198452820254","1.1477240651845932"
"1.1410929309132765","1.1573584049940109"
"1.1504385751836441","1.1746552482247352"
"1.1573712045274427","1.1620186269283295"
"1.1677152439761345","1.177494089305401"
"1.172953767849661","1.1842970728874207"
"1.1837427009402028","1.186454001069069"
"1.1894360140461446","1.1962270855903625"
"1.200792526954885","1.2194672524929047"
"1.2107362683166933","1.2094683229923249"
"1.2174795341613653","1.2520829737186432"
"1.2307799197828677","1.2396132856607438"
"1.2356179257488007","1.2592349261045457"
"1.2486871456551125","1.24259395301342"
"1.2603987238901047","1.27156001329422"
"1.2616227478017588","1.2818287521600724"
"1.2743575697969598","1.288691121339798"
"1.285845803482758","1.3136056989431382"
"1.298700646671188","1.3156053990125656"
"1.3069092285297716","1.3215747237205506"
"1.3148809887868973","1.3484348833560944"
"1.3335264893748877","1.325440913438797"
"1.3393716598715624","1.3483729779720306"
"1.3470522988482814","1.3614157795906068"
"1.3602982238125618","1.3934734106063842"
"1.3690424038626043","1.3944206058979034"
"1.3772035324969865","1.3854310154914855"
"1.3894772084472735","1.3963319391012192"
"1.3972241207766716","1.37792888879776"
"1.4078831703156767","1.4315829008817673"
"1.4190595799394885","1.4381632596254348"
"1.4286016012396654","1.4223420739173889"
"1.4389911200994117","1.4685971558094024"
"1.443684954167632","1.4710581481456757"
"1.4645997974878686","1.496436470746994"
"1.4677168957107818","1.4607722580432891"
"1.486256327165667","1.5201655596494674"
"1.4835234947521667","1.5062191426753997"
"1.5018362630053859","1.5136857151985168"
"1.5018909858620686","1.5559923082590104"
"1.504415857822389","1.5441987931728363"
"1.5237393833487236","1.5127997159957887"
"1.5320292888090128","1.5631192952394486"
"1.543476959323639","1.534883940219879"
"1.5450074358669388","1.595054465532303"
"1.5574760900434022","1.5919492155313493"
"1.5579216285129946","1.5576965034008026"
"1.572802756448536","1.552450919151306"
"1.5781224911170237","1.5714346200227738"
"1.5827586446576716","1.588773277401924"
"1.5902602718309369","1.5534004598855973"
"1.5963911040664633","1.6138826340436936"
"1.6001050091155655","1.5933557480573655"
"1.608243148954933","1.585153755545616"
"1.6106424093856226","1.613775372505188"
"1.6241200558669733","1.6040529936552048"
"1.620604682761385","1.6556169748306275"
"1.6247871519659487","1.6162342935800553"
"1.6364966191904013","1.6893983393907548"
"1.6456758286946875","1.7923254281282426"
"1.6405734201831281","1.6380213767290115"
"1.6497142653331123","1.67246313393116"
"1.6587203911808142","1.6572238206863403"
"1.6670471481654956","1.6607885092496872"
"1.6586452719500608","1.6681229889392852"
"1.66155074990314","1.7256490677595138"
"1.671337601168991","1.7170137465000153"
"1.6702863005421045","1.6739662826061248"
"1.676410208577695","1.7204894453287125"
"1.6851325910109693","1.7090257465839387"
"1.6909086585349744","1.6713319569826126"
"1.685924396490502","1.6777940213680267"
"1.6886158434631269","1.693088573217392"
"1.6926711605637885","1.676624485850334"
"1.6973220628240835","1.7102868944406509"
"1.7026873558683469","1.715461903810501"
"1.702915081892477","1.701950028538704"
"1.7065508667465366","1.7152133226394652"
"1.7007170872920006","1.7017602056264878"
"1.7067616187093202","1.7278763025999069"
"1.7077120170568871","1.7088704854249954"
"1.7188091232343707","1.7213185966014861"
"1.711563702739413","1.7261551409959792"
"1.7150677799263878","1.6805722624063493"
"1.716109014837943","1.734950166940689"
"1.7236503896201054","1.7094082713127137"
"1.724825558455094","1.7078320145606996"
"1.7318777745337133","1.7459862142801286"
"1.7310828644296397","1.7211643368005753"
"1.7320860859073337","1.786729782819748"
"1.733118769153","1.7208182901144027"
"1.731952096190294","1.739903524518013"
"1.736151653787364","1.7449878633022309"
"1.7410046603063793","1.7627795308828353"
"1.7432131425803885","1.7357081860303878"
"1.743460347280478","1.7504151791334153"
"1.742003233231547","1.76436507999897"
"1.7457779103227893","1.735695829987526"
"1.744141127142455","1.7415194630622863"
"1.74953337855961","1.7937225073575973"
"1.7469704831042863","1.7349260091781615"
"1.7484165280676254","1.7267580419778823"
"1.7521071955371086","1.7461380690336228"
"1.7596312956431943","1.7783477485179902"
"1.7499404856006202","1.7543082326650619"
"1.7522009428199905","1.7718540668487548"
"1.7573562640973064","1.7860997647047043"
"1.7604274502800554","1.7834506154060363"
"1.754450977001044","1.7661164551973343"
"1.7562887354580032","1.758149006962776"
"1.7610474471241007","1.7942680209875106"
"1.7630991920485826","1.8193609237670898"
"1.7683319786320562","1.7781858891248703"
"1.762105720122452","1.7501780420541764"
"1.7612983250557004","1.784028673171997"
"1.7683719978917896","1.7521416276693345"
"1.7637229453572227","1.7735143691301345"
"1.768407960681964","1.7681347489356996"
"1.7685791177822805","1.7990589916706086"
"1.7681716485401553","1.790634647011757"
"1.7703453006646823","1.7670434802770614"
"1.7683418848935295","1.7803475588560105"
"1.7707821371610208","1.7906845033168792"
"1.7704551396772379","1.770569732785225"
"1.7733151940128686","1.7687086760997772"
"1.771881077295679","1.7691033005714416"
"1.7713412698882316","1.800978285074234"
"1.778228361588305","1.7881591081619264"
"1.7683953147410127","1.8081804245710373"
"1.7767602552843216","1.7678072065114976"
"1.781102936895912","1.7870417326688766"
"1.7797792979213587","1.8286794543266296"
"1.7761463573216782","1.7898840963840486"
"1.783184550912179","1.780890017747879"
"1.7797871471366005","1.8203733384609222"
"1.7790494184664754","1.7667241096496582"
"1.7898085589908883","1.808410120010376"
"1.7842677194444114","1.777520737051964"
"1.7910053912940842","1.7779889047145843"
"1.7836820286558108","1.8051754355430603"
"1.7903722369152566","1.7823734432458878"
"1.792983044748721","1.807860854268074"
"1.7900561441850784","1.7884269565343858"
"1.7936724326799593","1.8035454958677293"
"1.795879507308726","1.8066030889749527"
"1.8014160909921006","1.790252161026001"
"1.7963522818997084","1.8010041505098342"
"1.8042442094334556","1.8107119858264924"
"1.7995914928138714","1.7878196746110917"
"1.8072454249462508","1.7925088226795196"
"1.802293195443995","1.7946933507919312"
"1.808850489918838","1.8058681190013885"
"1.8149955833659452","1.8268196523189544"
"1.810093354386137","1.8329372167587281"
"1.809854618118852","1.7982717633247376"
"1.8166329104577184","1.8175466269254685"
"1.8077832686016932","1.828933334350586"
"1.8205763903420296","1.8466343969106673"
"1.8195454998089529","1.830255362391472"
"1.8273311789383364","1.8413405537605285"
"1.8233217004010134","1.809324437379837"
"1.8251692160316135","1.8522624403238297"
"1.8305374941862453","1.8224121987819673"
"1.8285946242339777","1.826786458492279"
"1.8305957308205802","1.8247078865766526"
"1.8302834686415885","1.8047606498003006"
"1.8338596232406927","1.8411721348762513"
"1.843204744026789","1.8313430577516556"
"1.8439048897579808","1.8440628349781036"
"1.8439553753494302","1.8532277435064315"
"1.8505819398728782","1.8384418308734893"
"1.842744834587702","1.847303369641304"
"1.8510470393368654","1.8483475238084792"
"1.8608373897459807","1.8490541487932206"
"1.855047586628848","1.853274294734001"
"1.8593749015227607","1.8352143049240113"
"1.8592813746703556","1.8465230405330657"
"1.8627265734440834","1.8821840018033982"
"1.8650869374994732","1.8416631728410722"
"1.860196169989798","1.8904005885124207"
"1.8675986906451643","1.8711884319782257"
"1.8670412149575666","1.9318803757429124"
"1.8726222009000266","1.8550378948450088"
"1.8732999334554843","1.8607862919569016"
"1.8789252814124613","1.8623066574335099"
"1.8819914220848961","1.8483038663864135"
"1.8836640366507917","1.8609606504440308"
"1.8883298531822537","1.8624110519886017"
"1.8812648125011902","1.9475213795900346"
"1.8831298262871745","1.93801409304142"
"1.885483689625245","1.909832388162613"
"1.8876469879199171","1.8876682370901108"
"1.8918410402429684","1.924720087647438"
"1.8934491741687745","1.9146620631217957"
"1.8946504382526173","1.9042884081602096"
"1.8951067308635663","1.928556814789772"
"1.9015449203188768","1.9433624207973481"
"1.9021186551169667","1.9451561093330383"
"1.9044345586806002","1.8655535519123077"
"1.9099057129276988","1.8857199639081954"
"1.9060521448969536","1.9226972877979278"
"1.9071463937954525","1.9214916616678237"
"1.9094799692978335","1.923742762207985"
"1.9060901851605272","1.8967562943696976"
"1.9094191753041103","1.9486962467432023"
"1.9080231192776613","1.8887835800647736"
"1.915310570041237","1.9563058644533158"
"1.9233662076008595","1.9076146274805068"
"1.9236337101977805","1.9488858997821807"
"1.9261481734492896","1.8809684723615647"
"1.929805937020675","1.910094141960144"
"1.9199648863824128","1.9214806586503983"
"1.9222022868178386","1.9451638609170914"
"1.928306968925554","1.931289330124855"
